Time,BS,Energy,load,ESMODE,TXpower
20230101 180000,B_689,49.62630792,0.772848485,0.0,6.726457399
20230101 190000,B_689,46.33781764,0.935737374,0.0,6.726457399
20230101 200000,B_689,42.45142003,0.791575758,0.0,6.726457399
20230101 210000,B_689,42.60089686,0.66,0.0,6.726457399
20230101 230000,B_689,40.65769806,0.690515152,0.0,6.726457399
20230102 000000,B_689,32.73542601,0.580909091,0.0,6.726457399
20230102 020000,B_689,27.50373692,0.187414141,0.0,6.726457399
20230102 030000,B_689,26.75635277,0.168959596,0.0,6.726457399
20230102 050000,B_689,25.11210762,0.114717172,0.0,6.726457399
20230102 080000,B_689,49.62630792,0.808565657,0.0,6.726457399
20230102 090000,B_689,42.00298954,0.946626263,0.0,6.726457399
20230102 100000,B_689,39.01345291,0.613474747,0.0,6.726457399
20230102 110000,B_689,39.76083707,0.523141414,0.0,6.726457399
20230102 120000,B_689,39.9103139,0.567333333,0.0,6.726457399
20230102 130000,B_689,37.21973094,0.552737374,0.0,6.726457399
20230102 140000,B_689,39.9103139,0.458666667,0.0,6.726457399
20230102 150000,B_689,38.71449925,0.550535354,0.0,6.726457399
20230102 160000,B_689,41.85351271,0.522878788,0.0,6.726457399
20230102 170000,B_689,47.53363229,0.620050505,0.0,6.726457399
20230102 190000,B_689,45.59043348,0.935171717,0.0,6.726457399
20230102 200000,B_689,43.34828102,0.758848485,0.0,6.726457399
20230102 220000,B_689,45.59043348,0.72720202,0.0,6.726457399
20230103 010000,B_689,34.97757848,0.412737374,0.0,6.726457399
20230103 020000,B_689,28.40059791,0.395494949,0.0,6.726457399
20230103 030000,B_689,26.9058296,0.187323232,0.0,6.726457399
20230103 050000,B_689,26.60687593,0.176434343,0.0,6.726457399
20230103 060000,B_689,30.94170404,0.143616162,0.0,6.726457399
20230103 080000,B_689,42.00298954,0.445888889,0.0,6.726457399
20230103 090000,B_689,40.50822123,0.63730303,0.0,6.726457399
20230103 100000,B_689,41.40508221,0.585555556,0.0,6.726457399
20230103 110000,B_689,42.3019432,0.610585859,0.0,6.726457399
20230103 120000,B_689,42.45142003,0.63959596,0.0,6.726457399
20230103 130000,B_689,42.15246637,0.649959596,0.0,6.726457399
20230103 140000,B_689,43.34828102,0.644636364,0.0,6.726457399
20230103 150000,B_689,42.3019432,0.672969697,0.0,6.726457399
20230103 160000,B_689,45.73991031,0.637111111,0.0,6.726457399
20230103 170000,B_689,45.73991031,0.759494949,0.0,6.726457399
20230103 180000,B_689,47.83258595,0.773181818,0.0,6.726457399
20230103 190000,B_689,42.00298954,0.845979798,0.0,6.726457399
20230103 200000,B_689,40.95665172,0.636141414,0.0,6.726457399
20230103 210000,B_689,44.245142,0.604262626,0.0,6.726457399
20230103 220000,B_689,45.29147982,0.734444444,0.0,6.726457399
20230103 230000,B_689,41.55455904,0.758585859,0.0,6.726457399
20230104 000000,B_689,34.67862481,0.61210101,0.0,6.726457399
20230104 010000,B_689,31.09118087,0.370262626,0.0,6.726457399
20230104 020000,B_689,30.49327354,0.25320202,0.0,6.726457399
20230104 030000,B_689,29.89536622,0.256747475,0.0,6.726457399
20230104 040000,B_689,30.34379671,0.224232323,0.0,6.726457399
20230104 050000,B_689,29.89536622,0.238050505,0.0,6.726457399
20230104 060000,B_689,29.89536622,0.234373737,0.0,6.726457399
20230104 070000,B_689,33.48281016,0.223171717,0.0,6.726457399
20230104 090000,B_689,42.15246637,0.545010101,0.0,6.726457399
20230104 100000,B_689,43.34828102,0.64630303,0.0,6.726457399
20230104 110000,B_689,46.03886398,0.692919192,0.0,6.726457399
20230104 130000,B_689,44.245142,0.727151515,0.0,6.726457399
20230104 140000,B_689,44.54409567,0.698535354,0.0,6.726457399
20230104 180000,B_689,47.23467862,0.781070707,0.0,6.726457399
20230104 190000,B_689,42.89985052,0.825444444,0.0,6.726457399
20230105 000000,B_689,33.632287,0.641121212,0.0,6.726457399
20230105 010000,B_689,29.44693572,0.351313131,0.0,6.726457399
20230105 020000,B_689,26.30792227,0.214222222,0.0,6.726457399
20230105 030000,B_689,25.56053812,0.12120202,0.0,6.726457399
20230105 040000,B_689,25.85949178,0.100565657,0.0,6.726457399
20230105 060000,B_689,32.13751868,0.117232323,0.0,6.726457399
20230105 080000,B_689,49.0284006,0.833868687,0.0,6.726457399
20230105 120000,B_689,38.11659193,0.48869697,0.0,6.726457399
20230105 130000,B_689,39.46188341,0.486121212,0.0,6.726457399
20230105 140000,B_689,39.16292975,0.529919192,0.0,6.726457399
20230105 150000,B_689,38.41554559,0.532141414,0.0,6.726457399
20230105 160000,B_689,42.89985052,0.506191919,0.0,6.726457399
20230105 170000,B_689,44.99252616,0.660454545,0.0,6.726457399
20230105 180000,B_689,50.37369208,0.743909091,0.0,6.726457399
20230105 190000,B_689,46.48729447,0.94969697,0.0,6.726457399
20230105 210000,B_689,40.95665172,0.559252525,0.0,6.726457399
20230105 220000,B_689,42.60089686,0.613979798,0.0,6.726457399
20230105 230000,B_689,36.32286996,0.652252525,0.0,6.726457399
20230106 000000,B_689,36.32286996,0.429161616,0.0,6.726457399
20230106 010000,B_689,33.632287,0.438606061,0.0,6.726457399
20230106 040000,B_689,28.25112108,0.236515152,0.0,6.726457399
20230106 050000,B_689,28.55007474,0.199474747,0.0,6.726457399
20230106 060000,B_689,32.58594918,0.201040404,0.0,6.726457399
20230106 080000,B_689,49.77578475,0.82640404,0.0,6.726457399
20230106 100000,B_689,41.10612855,0.740030303,0.0,6.726457399
20230106 110000,B_689,36.62182362,0.609292929,0.0,6.726457399
20230106 120000,B_689,37.66816143,0.45640404,0.0,6.726457399
20230106 130000,B_689,40.35874439,0.488353535,0.0,6.726457399
20230106 150000,B_689,38.86397608,0.527505051,0.0,6.726457399
20230106 160000,B_689,40.95665172,0.517585859,0.0,6.726457399
20230106 170000,B_689,46.03886398,0.605484848,0.0,6.726457399
20230106 180000,B_689,48.13153961,0.799646465,0.0,6.726457399
20230106 190000,B_689,45.14200299,0.899646465,0.0,6.726457399
20230106 200000,B_689,39.61136024,0.761616162,0.0,6.726457399
20230106 210000,B_689,38.71449925,0.547333333,0.0,6.726457399
20230107 000000,B_689,33.632287,0.430878788,0.0,6.726457399
20230107 010000,B_689,29.74588939,0.36379798,0.0,6.726457399
20230107 020000,B_689,27.95216741,0.240959596,0.0,6.726457399
20230107 030000,B_689,28.40059791,0.178909091,0.0,6.726457399
20230107 050000,B_689,27.80269058,0.204707071,0.0,6.726457399
20230107 170000,B_689,46.48729447,0.614505051,0.0,6.726457399
20230107 190000,B_689,45.88938714,0.914131313,0.0,6.726457399
20230101 010000,B_690,24.81315396,0.011636364,0.0,6.87593423
20230101 020000,B_690,24.5142003,0.017606061,0.0,6.87593423
20230101 030000,B_690,24.66367713,0.015757576,0.0,6.87593423
20230101 050000,B_690,24.66367713,0.010525253,0.0,6.87593423
20230101 060000,B_690,26.30792227,0.014686869,0.0,6.87593423
20230101 070000,B_690,27.65321375,0.058808081,0.0,6.87593423
20230101 080000,B_690,28.8490284,0.08630303,0.0,6.87593423
20230101 090000,B_690,26.30792227,0.12130303,0.0,6.87593423
20230101 100000,B_690,25.85949178,0.049656566,0.0,6.87593423
20230101 110000,B_690,25.71001495,0.036191919,0.0,6.87593423
20230101 120000,B_690,25.71001495,0.033090909,0.0,6.87593423
20230101 130000,B_690,25.41106129,0.034868687,0.0,6.87593423
20230101 140000,B_690,25.26158445,0.026848485,0.0,6.87593423
20230101 170000,B_690,26.00896861,0.030656566,0.0,6.87593423
20230101 200000,B_690,25.26158445,0.036585859,0.0,6.87593423
20230101 210000,B_690,25.26158445,0.026343434,0.0,6.87593423
20230101 220000,B_690,25.26158445,0.028353535,0.0,6.87593423
20230102 000000,B_690,24.66367713,0.040818182,0.0,6.87593423
20230102 010000,B_690,24.66367713,0.014040404,0.0,6.87593423
20230102 020000,B_690,24.96263079,0.015282828,0.0,6.87593423
20230102 030000,B_690,25.11210762,0.023414141,0.0,6.87593423
20230102 040000,B_690,24.36472347,0.026212121,0.0,6.87593423
20230102 050000,B_690,24.66367713,0.011090909,0.0,6.87593423
20230102 060000,B_690,25.71001495,0.014111111,0.0,6.87593423
20230102 080000,B_690,31.68908819,0.077747475,0.0,6.87593423
20230102 090000,B_690,26.4573991,0.194484848,0.0,6.87593423
20230102 100000,B_690,25.85949178,0.049181818,0.0,6.87593423
20230102 110000,B_690,25.85949178,0.039252525,0.0,6.87593423
20230102 160000,B_690,26.15844544,0.026979798,0.0,6.87593423
20230102 170000,B_690,26.30792227,0.041747475,0.0,6.87593423
20230102 180000,B_690,26.4573991,0.048313131,0.0,6.87593423
20230102 190000,B_690,25.85949178,0.055737374,0.0,6.87593423
20230102 210000,B_690,25.85949178,0.041757576,0.0,6.87593423
20230102 220000,B_690,25.85949178,0.037434343,0.0,6.87593423
20230102 230000,B_690,25.26158445,0.038505051,0.0,6.87593423
20230103 000000,B_690,24.96263079,0.022161616,0.0,6.87593423
20230103 010000,B_690,25.56053812,0.022808081,0.0,6.87593423
20230103 030000,B_690,24.5142003,0.012757576,0.0,6.87593423
20230103 040000,B_690,24.5142003,0.009979798,0.0,6.87593423
20230103 050000,B_690,24.5142003,0.009545455,0.0,6.87593423
20230103 060000,B_690,24.81315396,0.011313131,0.0,6.87593423
20230103 080000,B_690,26.15844544,0.034151515,0.0,6.87593423
20230103 100000,B_690,26.00896861,0.051010101,0.0,6.87593423
20230103 110000,B_690,26.00896861,0.041818182,0.0,6.87593423
20230103 120000,B_690,25.85949178,0.036767677,0.0,6.87593423
20230103 130000,B_690,26.00896861,0.034757576,0.0,6.87593423
20230103 140000,B_690,26.00896861,0.038636364,0.0,6.87593423
20230103 160000,B_690,26.15844544,0.037161616,0.0,6.87593423
20230103 170000,B_690,26.9058296,0.040616162,0.0,6.87593423
20230103 200000,B_690,25.71001495,0.032363636,0.0,6.87593423
20230103 210000,B_690,27.50373692,0.035929293,0.0,6.87593423
20230103 220000,B_690,27.05530643,0.080959596,0.0,6.87593423
20230103 230000,B_690,26.00896861,0.068030303,0.0,6.87593423
20230104 000000,B_690,25.41106129,0.041676768,0.0,6.87593423
20230104 010000,B_690,24.81315396,0.033515152,0.0,6.87593423
20230104 020000,B_690,25.26158445,0.016626263,0.0,6.87593423
20230104 030000,B_690,24.36472347,0.025858586,0.0,6.87593423
20230104 040000,B_690,24.96263079,0.011929293,0.0,6.87593423
20230104 060000,B_690,24.66367713,0.010161616,0.0,6.87593423
20230104 070000,B_690,25.11210762,0.012343434,0.0,6.87593423
20230104 100000,B_690,25.71001495,0.026636364,0.0,6.87593423
20230104 130000,B_690,25.71001495,0.03830303,0.0,6.87593423
20230104 170000,B_690,25.85949178,0.035010101,0.0,6.87593423
20230104 180000,B_690,25.85949178,0.038707071,0.0,6.87593423
20230104 210000,B_690,25.56053812,0.029060606,0.0,6.87593423
20230104 220000,B_690,25.41106129,0.03240404,0.0,6.87593423
20230104 230000,B_690,24.96263079,0.029010101,0.0,6.87593423
20230105 010000,B_690,24.81315396,0.013333333,0.0,6.87593423
20230105 020000,B_690,24.5142003,0.018535354,0.0,6.87593423
20230105 030000,B_690,24.5142003,0.010010101,0.0,6.87593423
20230105 040000,B_690,24.36472347,0.009282828,0.0,6.87593423
20230105 070000,B_690,27.20478326,0.02189899,0.0,6.87593423
20230105 080000,B_690,29.59641256,0.075020202,0.0,6.87593423
20230105 090000,B_690,26.4573991,0.131353535,0.0,6.87593423
20230105 110000,B_690,25.56053812,0.031646465,0.0,6.87593423
20230105 120000,B_690,25.71001495,0.027979798,0.0,6.87593423
20230105 130000,B_690,25.11210762,0.033181818,0.0,6.87593423
20230105 140000,B_690,25.11210762,0.024191919,0.0,6.87593423
20230105 150000,B_690,25.26158445,0.02040404,0.0,6.87593423
20230105 160000,B_690,25.56053812,0.021474747,0.0,6.87593423
20230105 170000,B_690,26.00896861,0.027878788,0.0,6.87593423
20230105 180000,B_690,26.9058296,0.039909091,0.0,6.87593423
20230105 200000,B_690,24.81315396,0.03210101,0.0,6.87593423
20230105 210000,B_690,24.96263079,0.019828283,0.0,6.87593423
20230105 220000,B_690,25.11210762,0.01840404,0.0,6.87593423
20230105 230000,B_690,24.81315396,0.020888889,0.0,6.87593423
20230106 000000,B_690,24.66367713,0.014373737,0.0,6.87593423
20230106 020000,B_690,24.21524664,0.01010101,0.0,6.87593423
20230106 040000,B_690,24.36472347,0.008757576,0.0,6.87593423
20230106 050000,B_690,24.36472347,0.008777778,0.0,6.87593423
20230106 060000,B_690,24.81315396,0.010939394,0.0,6.87593423
20230106 090000,B_690,25.85949178,0.155909091,0.0,6.87593423
20230106 100000,B_690,25.41106129,0.047010101,0.0,6.87593423
20230106 120000,B_690,25.41106129,0.027,0.0,6.87593423
20230106 130000,B_690,25.11210762,0.026575758,0.0,6.87593423
20230106 160000,B_690,26.4573991,0.027676768,0.0,6.87593423
20230106 170000,B_690,26.9058296,0.06069697,0.0,6.87593423
20230106 180000,B_690,27.80269058,0.060555556,0.0,6.87593423
20230106 190000,B_690,25.56053812,0.090626263,0.0,6.87593423
20230106 200000,B_690,25.11210762,0.032666667,0.0,6.87593423
20230106 220000,B_690,25.26158445,0.020848485,0.0,6.87593423
20230107 000000,B_690,24.81315396,0.015090909,0.0,6.87593423
20230107 030000,B_690,24.66367713,0.01740404,0.0,6.87593423
20230107 050000,B_690,24.21524664,0.012969697,0.0,6.87593423
20230107 080000,B_690,30.19431988,0.09389899,0.0,6.87593423
20230107 100000,B_690,25.71001495,0.054777778,0.0,6.87593423
20230107 120000,B_690,25.41106129,0.046080808,0.0,6.87593423
20230107 140000,B_690,25.11210762,0.023818182,0.0,6.87593423
20230107 170000,B_690,25.85949178,0.031141414,0.0,6.87593423
20230107 190000,B_690,25.71001495,0.059727273,0.0,6.87593423
20230101 010000,B_691,31.53961136,0.174909091,0.0,6.87593423
20230101 030000,B_691,27.80269058,0.095161616,0.0,6.87593423
20230101 040000,B_691,27.80269058,0.097939394,0.0,6.87593423
20230101 050000,B_691,26.15844544,0.100838384,0.0,6.87593423
20230101 060000,B_691,31.68908819,0.058232323,0.0,6.87593423
20230101 080000,B_691,40.65769806,0.41640404,0.0,6.87593423
20230101 090000,B_691,34.52914798,0.419212121,0.0,6.87593423
20230101 100000,B_691,33.03437967,0.246515152,0.0,6.87593423
20230101 110000,B_691,32.28699552,0.214535354,0.0,6.87593423
20230101 120000,B_691,33.33333333,0.18789899,0.0,6.87593423
20230101 140000,B_691,32.13751868,0.191434343,0.0,6.87593423
20230101 150000,B_691,32.43647235,0.184393939,0.0,6.87593423
20230101 160000,B_691,36.62182362,0.197232323,0.0,6.87593423
20230101 170000,B_691,36.62182362,0.298707071,0.0,6.87593423
20230101 190000,B_691,37.07025411,0.426707071,0.0,6.87593423
20230101 200000,B_691,33.93124066,0.312141414,0.0,6.87593423
20230101 210000,B_691,34.97757848,0.241808081,0.0,6.87593423
20230101 220000,B_691,35.87443946,0.281070707,0.0,6.87593423
20230101 230000,B_691,36.17339312,0.294282828,0.0,6.87593423
20230102 000000,B_691,30.49327354,0.291969697,0.0,6.87593423
20230102 010000,B_691,29.44693572,0.15,0.0,6.87593423
20230102 020000,B_691,27.50373692,0.12510101,0.0,6.87593423
20230102 030000,B_691,26.30792227,0.084151515,0.0,6.87593423
20230102 040000,B_691,26.30792227,0.04969697,0.0,6.87593423
20230102 050000,B_691,28.69955157,0.049181818,0.0,6.87593423
20230102 060000,B_691,30.94170404,0.110909091,0.0,6.87593423
20230102 070000,B_691,41.85351271,0.169585859,0.0,6.87593423
20230102 080000,B_691,41.55455904,0.467090909,0.0,6.87593423
20230102 090000,B_691,34.52914798,0.44910101,0.0,6.87593423
20230102 120000,B_691,34.67862481,0.335383838,0.0,6.87593423
20230102 130000,B_691,31.98804185,0.264787879,0.0,6.87593423
20230102 160000,B_691,37.5186846,0.215060606,0.0,6.87593423
20230102 170000,B_691,40.05979073,0.323575758,0.0,6.87593423
20230102 190000,B_691,36.02391629,0.513747475,0.0,6.87593423
20230102 210000,B_691,36.02391629,0.292979798,0.0,6.87593423
20230102 220000,B_691,40.50822123,0.288494949,0.0,6.87593423
20230102 230000,B_691,34.97757848,0.413414141,0.0,6.87593423
20230103 010000,B_691,31.83856502,0.201191919,0.0,6.87593423
20230103 020000,B_691,28.40059791,0.175515152,0.0,6.87593423
20230103 030000,B_691,28.69955157,0.103111111,0.0,6.87593423
20230103 040000,B_691,27.20478326,0.116131313,0.0,6.87593423
20230103 060000,B_691,27.80269058,0.099727273,0.0,6.87593423
20230103 070000,B_691,31.53961136,0.087383838,0.0,6.87593423
20230103 080000,B_691,33.93124066,0.176181818,0.0,6.87593423
20230103 090000,B_691,33.93124066,0.238171717,0.0,6.87593423
20230103 100000,B_691,37.21973094,0.241787879,0.0,6.87593423
20230103 110000,B_691,34.37967115,0.322979798,0.0,6.87593423
20230103 120000,B_691,35.42600897,0.244555556,0.0,6.87593423
20230103 130000,B_691,33.632287,0.267686869,0.0,6.87593423
20230103 140000,B_691,37.5186846,0.223626263,0.0,6.87593423
20230103 150000,B_691,38.56502242,0.332929293,0.0,6.87593423
20230103 160000,B_691,35.5754858,0.347454545,0.0,6.87593423
20230103 170000,B_691,39.16292975,0.269121212,0.0,6.87593423
20230103 180000,B_691,39.46188341,0.379323232,0.0,6.87593423
20230103 190000,B_691,35.5754858,0.377313131,0.0,6.87593423
20230103 200000,B_691,36.02391629,0.273707071,0.0,6.87593423
20230103 210000,B_691,38.71449925,0.301242424,0.0,6.87593423
20230103 220000,B_691,38.26606876,0.355363636,0.0,6.87593423
20230103 230000,B_691,38.86397608,0.357272727,0.0,6.87593423
20230104 000000,B_691,31.83856502,0.36989899,0.0,6.87593423
20230104 020000,B_691,26.75635277,0.120141414,0.0,6.87593423
20230104 030000,B_691,26.9058296,0.052727273,0.0,6.87593423
20230104 040000,B_691,26.75635277,0.057585859,0.0,6.87593423
20230104 060000,B_691,30.34379671,0.063808081,0.0,6.87593423
20230104 070000,B_691,29.44693572,0.146464646,0.0,6.87593423
20230104 080000,B_691,32.28699552,0.121464646,0.0,6.87593423
20230104 100000,B_691,37.07025411,0.191565657,0.0,6.87593423
20230104 110000,B_691,33.1838565,0.315656566,0.0,6.87593423
20230104 120000,B_691,36.32286996,0.201707071,0.0,6.87593423
20230104 130000,B_691,35.5754858,0.281,0.0,6.87593423
20230104 140000,B_691,36.17339312,0.277393939,0.0,6.87593423
20230104 170000,B_691,38.86397608,0.441515152,0.0,6.87593423
20230104 180000,B_691,35.5754858,0.359,0.0,6.87593423
20230104 190000,B_691,38.11659193,0.273282828,0.0,6.87593423
20230104 210000,B_691,39.31240658,0.363252525,0.0,6.87593423
20230104 220000,B_691,37.9671151,0.369343434,0.0,6.87593423
20230104 230000,B_691,33.93124066,0.349686869,0.0,6.87593423
20230105 000000,B_691,29.89536622,0.236969697,0.0,6.87593423
20230105 010000,B_691,27.35426009,0.132131313,0.0,6.87593423
20230105 020000,B_691,27.65321375,0.078777778,0.0,6.87593423
20230105 030000,B_691,25.85949178,0.090505051,0.0,6.87593423
20230105 040000,B_691,25.85949178,0.029929293,0.0,6.87593423
20230105 060000,B_691,29.29745889,0.041454545,0.0,6.87593423
20230105 070000,B_691,37.9671151,0.110020202,0.0,6.87593423
20230105 080000,B_691,39.16292975,0.353656566,0.0,6.87593423
20230105 130000,B_691,33.03437967,0.198737374,0.0,6.87593423
20230105 140000,B_691,33.03437967,0.208737374,0.0,6.87593423
20230105 150000,B_691,35.5754858,0.205808081,0.0,6.87593423
20230105 170000,B_691,35.5754858,0.28969697,0.0,6.87593423
20230105 180000,B_691,44.09566517,0.27189899,0.0,6.87593423
20230105 190000,B_691,40.80717489,0.512616162,0.0,6.87593423
20230105 200000,B_691,35.27653214,0.42089899,0.0,6.87593423
20230105 210000,B_691,35.12705531,0.263666667,0.0,6.87593423
20230105 220000,B_691,35.72496263,0.26869697,0.0,6.87593423
20230105 230000,B_691,31.2406577,0.284090909,0.0,6.87593423
20230106 000000,B_691,30.7922272,0.175292929,0.0,6.87593423
20230106 010000,B_691,28.25112108,0.165121212,0.0,6.87593423
20230106 050000,B_691,26.00896861,0.036494949,0.0,6.87593423
20230106 060000,B_691,29.14798206,0.054838384,0.0,6.87593423
20230106 080000,B_691,39.9103139,0.400878788,0.0,6.87593423
20230106 090000,B_691,33.03437967,0.393,0.0,6.87593423
20230106 100000,B_691,33.33333333,0.214828283,0.0,6.87593423
20230106 150000,B_691,34.37967115,0.223666667,0.0,6.87593423
20230106 160000,B_691,36.47234679,0.238525253,0.0,6.87593423
20230106 170000,B_691,38.71449925,0.308222222,0.0,6.87593423
20230106 190000,B_691,38.26606876,0.446313131,0.0,6.87593423
20230106 210000,B_691,38.41554559,0.327858586,0.0,6.87593423
20230106 220000,B_691,39.9103139,0.352787879,0.0,6.87593423
20230107 000000,B_691,34.67862481,0.289545455,0.0,6.87593423
20230107 010000,B_691,31.68908819,0.27479798,0.0,6.87593423
20230107 020000,B_691,28.8490284,0.195484848,0.0,6.87593423
20230107 030000,B_691,26.75635277,0.11279798,0.0,6.87593423
20230107 050000,B_691,29.59641256,0.085141414,0.0,6.87593423
20230107 080000,B_691,39.76083707,0.350949495,0.0,6.87593423
20230107 120000,B_691,34.97757848,0.206767677,0.0,6.87593423
20230107 170000,B_691,37.9671151,0.278070707,0.0,6.87593423
20230101 010000,B_692,45.59043348,0.360734043,0.0,7.100896861000001
20230101 040000,B_692,42.89985052,0.125723404,0.0,7.100896861000001
20230101 050000,B_692,45.73991031,0.175414894,0.0,7.100896861000001
20230101 060000,B_692,41.70403587,0.279053191,0.0,7.100896861000001
20230101 070000,B_692,43.04932735,0.108425532,0.0,7.100896861000001
20230101 080000,B_692,42.60089686,0.115968085,0.0,7.100896861000001
20230101 090000,B_692,43.94618834,0.118659574,0.0,7.100896861000001
20230101 100000,B_692,43.64723468,0.122404255,0.0,7.100896861000001
20230101 110000,B_692,44.245142,0.153042553,0.0,7.100896861000001
20230101 120000,B_692,45.29147982,0.183734043,0.0,7.100896861000001
20230101 130000,B_692,45.44095665,0.195882979,0.0,7.100896861000001
20230101 140000,B_692,46.18834081,0.219851064,0.0,7.100896861000001
20230101 150000,B_692,47.38415546,0.275425532,0.0,7.100896861000001
20230101 160000,B_692,47.38415546,0.246989362,0.0,7.100896861000001
20230101 170000,B_692,47.68310912,0.296297872,0.0,7.100896861000001
20230101 180000,B_692,48.43049327,0.217829787,0.0,7.100896861000001
20230101 190000,B_692,50.9715994,0.298723404,0.0,7.100896861000001
20230101 210000,B_692,54.11061286,0.485734043,0.0,7.100896861000001
20230101 220000,B_692,55.90433483,0.439468085,0.0,7.100896861000001
20230101 230000,B_692,57.24962631,0.496819149,0.0,7.100896861000001
20230102 000000,B_692,47.83258595,0.328457447,0.0,7.100896861000001
20230102 010000,B_692,46.03886398,0.1820413255,0.0,7.100896861000001
20230102 020000,B_692,44.84304933,0.13005871549999998,0.0,7.100896861000001
20230102 030000,B_692,42.89985052,0.133398322,0.0,7.100896861000001
20230102 040000,B_692,41.85351271,0.0768717265,0.0,7.100896861000001
20230102 050000,B_692,41.85351271,0.080063625,0.0,7.100896861000001
20230102 060000,B_692,41.55455904,0.08181076100000001,0.0,7.100896861000001
20230102 070000,B_692,44.6935725,0.08694926350000001,0.0,7.100896861000001
20230102 090000,B_692,43.79671151,0.1186084285,0.0,7.100896861000001
20230102 100000,B_692,44.54409567,0.110277823,0.0,7.100896861000001
20230102 120000,B_692,46.33781764,0.154200082,0.0,7.100896861000001
20230102 130000,B_692,46.18834081,0.1615517595,0.0,7.100896861000001
20230102 140000,B_692,46.78624813,0.1473488135,0.0,7.100896861000001
20230102 150000,B_692,46.03886398,0.15185495100000002,0.0,7.100896861000001
20230102 160000,B_692,46.18834081,0.1404065055,0.0,7.100896861000001
20230102 170000,B_692,48.87892377,0.153280483,0.0,7.100896861000001
20230102 190000,B_692,55.754858,0.2834443535,0.0,7.100896861000001
20230102 210000,B_692,56.95067265,0.345656301,0.0,7.100896861000001
20230102 220000,B_692,51.86846039,0.306711743,0.0,7.100896861000001
20230102 230000,B_692,54.26008969,0.26942144,0.0,7.100896861000001
20230103 000000,B_692,49.47683109,0.476404255,0.0,7.100896861000001
20230103 010000,B_692,46.6367713,0.339617021,0.0,7.100896861000001
20230103 020000,B_692,42.60089686,0.251297872,0.0,7.100896861000001
20230103 030000,B_692,41.55455904,0.105989362,0.0,7.100896861000001
20230103 040000,B_692,43.49775785,0.053361702,0.0,7.100896861000001
20230103 060000,B_692,40.80717489,0.05162766,0.0,7.100896861000001
20230103 070000,B_692,41.55455904,0.042606383,0.0,7.100896861000001
20230103 080000,B_692,44.99252616,0.109329787,0.0,7.100896861000001
20230103 090000,B_692,42.3019432,0.238574468,0.0,7.100896861000001
20230103 100000,B_692,45.14200299,0.111787234,0.0,7.100896861000001
20230103 110000,B_692,46.48729447,0.206361702,0.0,7.100896861000001
20230103 120000,B_692,49.17787743,0.2385,0.0,7.100896861000001
20230103 130000,B_692,47.83258595,0.349138298,0.0,7.100896861000001
20230103 140000,B_692,50.07473842,0.277414894,0.0,7.100896861000001
20230103 150000,B_692,47.53363229,0.349723404,0.0,7.100896861000001
20230103 160000,B_692,49.17787743,0.247702128,0.0,7.100896861000001
20230103 190000,B_692,56.35276532,0.454989362,0.0,7.100896861000001
20230103 200000,B_692,54.85799701,0.679819149,0.0,7.100896861000001
20230103 230000,B_692,52.91479821,0.521808511,0.0,7.100896861000001
20230104 000000,B_692,50.22421525,0.447340426,0.0,7.100896861000001
20230104 020000,B_692,44.39461883,0.283734043,0.0,7.100896861000001
20230104 050000,B_692,40.80717489,0.093670213,0.0,7.100896861000001
20230104 070000,B_692,44.09566517,0.055946809,0.0,7.100896861000001
20230104 080000,B_692,47.83258595,0.188478723,0.0,7.100896861000001
20230104 120000,B_692,50.07473842,0.382425532,0.0,7.100896861000001
20230104 140000,B_692,53.06427504,0.347042553,0.0,7.100896861000001
20230104 190000,B_692,55.60538117,0.406021277,0.0,7.100896861000001
20230104 200000,B_692,61.28550075,0.574829787,0.0,7.100896861000001
20230104 210000,B_692,56.35276532,0.674478723,0.0,7.100896861000001
20230104 230000,B_692,54.26008969,0.512648936,0.0,7.100896861000001
20230105 030000,B_692,42.00298954,0.211159574,0.0,7.100896861000001
20230105 040000,B_692,42.60089686,0.114680851,0.0,7.100896861000001
20230105 060000,B_692,42.3019432,0.063521277,0.0,7.100896861000001
20230105 070000,B_692,43.94618834,0.098085106,0.0,7.100896861000001
20230105 080000,B_692,43.79671151,0.153425532,0.0,7.100896861000001
20230105 090000,B_692,43.04932735,0.151457447,0.0,7.100896861000001
20230105 100000,B_692,45.73991031,0.133989362,0.0,7.100896861000001
20230105 110000,B_692,47.98206278,0.177159574,0.0,7.100896861000001
20230105 170000,B_692,51.4200299,0.252574468,0.0,7.100896861000001
20230105 180000,B_692,53.51270553,0.25793617,0.0,7.100896861000001
20230105 220000,B_692,61.28550075,0.626680851,0.0,7.100896861000001
20230106 000000,B_692,51.86846039,0.550946809,0.0,7.100896861000001
20230106 010000,B_692,50.37369208,0.440106383,0.0,7.100896861000001
20230106 030000,B_692,42.3019432,0.187893617,0.0,7.100896861000001
20230106 070000,B_692,43.19880419,0.054117021,0.0,7.100896861000001
20230106 080000,B_692,46.33781764,0.114744681,0.0,7.100896861000001
20230106 090000,B_692,47.23467862,0.231659574,0.0,7.100896861000001
20230106 100000,B_692,44.99252616,0.280095745,0.0,7.100896861000001
20230106 110000,B_692,46.18834081,0.181893617,0.0,7.100896861000001
20230106 120000,B_692,45.29147982,0.250574468,0.0,7.100896861000001
20230106 140000,B_692,48.13153961,0.217648936,0.0,7.100896861000001
20230106 150000,B_692,48.13153961,0.223914894,0.0,7.100896861000001
